u;v;oneway;highway;name;length;maxspeed
56359791;56525750;False;residential;['Kentucky Avenue', 'Athens Avenue'];205.658;25 mph
56525750;56359791;False;residential;['Kentucky Avenue', 'Athens Avenue'];205.658;25 mph
56466503;56476737;False;residential;6th Avenue North;205.691;25 mph
56476737;56466503;False;residential;6th Avenue North;205.691;25 mph
56314488;56563942;False;residential;24th Place West;205.707;25 mph
56563942;56314488;False;residential;24th Place West;205.707;25 mph
56429730;56460919;False;residential;16th Avenue West;205.743;25 mph
56460919;56429730;False;residential;16th Avenue West;205.743;25 mph
56335869;56335871;False;residential;91st Street North;205.854;25 mph
56335871;56335869;False;residential;91st Street North;205.854;25 mph
56354751;56401031;False;residential;Center Street South;205.935;25 mph
56401031;56354751;False;residential;Center Street South;205.935;25 mph
56530999;56772349;False;residential;Goldwire Place Southwest;205.948;25 mph
56772349;56530999;False;residential;Goldwire Place Southwest;205.948;25 mph
56690828;56696531;False;residential;71st Street South;205.966;25 mph
56696531;56690828;False;residential;71st Street South;205.966;25 mph
56370896;56705159;False;residential;42nd Avenue North;205.982;25 mph
56705159;56370896;False;residential;42nd Avenue North;205.982;25 mph
56461329;56525137;False;residential;Miles Street;205.994;25 mph
56525137;56461329;False;residential;Miles Street;205.994;25 mph
56415011;56565921;False;residential;Court Q;206.047;25 mph
56565921;56415011;False;residential;Court Q;206.047;25 mph
56339290;56339291;False;residential;2nd Avenue North;206.065;25 mph
56339291;56339290;False;residential;2nd Avenue North;206.065;25 mph
56348256;56513830;False;residential;73rd Street North;206.096;25 mph
56513830;56348256;False;residential;73rd Street North;206.096;25 mph
56695490;56695509;False;residential;Commissary Street;206.144;25 mph
56695509;56695490;False;residential;Commissary Street;206.144;25 mph
56444129;56586947;False;residential;43rd Avenue North;206.22;25 mph
56586947;56444129;False;residential;43rd Avenue North;206.22;25 mph
56550322;56572056;False;residential;['Elm Avenue', 'Bessemer Avenue Southwest'];206.266;25 mph
56572056;56550322;False;residential;['Bessemer Avenue Southwest', 'Elm Avenue'];206.266;25 mph
56563437;56563443;False;residential;39th Avenue North;206.267;25 mph
56563443;56563437;False;residential;39th Avenue North;206.267;25 mph
56424211;56560322;False;residential;['Bush Street', 'Idaho Avenue'];206.404;25 mph
56560322;56424211;False;residential;['Bush Street', 'Idaho Avenue'];206.404;25 mph
56370891;56793035;False;residential;41st Avenue North;206.476;25 mph
56793035;56370891;False;residential;41st Avenue North;206.476;25 mph
56450578;56450580;False;residential;64th Place South;206.501;25 mph
56450580;56450578;False;residential;64th Place South;206.501;25 mph
56345760;56828619;False;residential;5th Court;206.526;25 mph
56828619;56345760;False;residential;5th Court;206.526;25 mph
56501103;371308204;False;residential;12th Court Northwest;206.578;25 mph
371308204;56501103;False;residential;12th Court Northwest;206.578;25 mph
56385920;56647428;False;residential;27th Court North;206.584;25 mph
56647428;56385920;False;residential;27th Court North;206.584;25 mph
56341249;56341250;False;residential;2nd Avenue West;206.599;25 mph
56341250;56341249;False;residential;2nd Avenue West;206.599;25 mph
56424083;56424084;False;residential;4th Avenue West;206.599;25 mph
56424084;56424083;False;residential;4th Avenue West;206.599;25 mph
56709944;56709949;False;residential;41st Street North;206.669;25 mph
56709949;56709944;False;residential;41st Street North;206.669;25 mph
56427800;56427801;False;residential;56th Avenue North;206.78;25 mph
56427801;56427800;False;residential;56th Avenue North;206.78;25 mph
56517640;56517643;False;residential;17th Avenue North;206.913;25 mph
56517643;56517640;False;residential;17th Avenue North;206.913;25 mph
56305462;56325541;False;residential;Sandridge Street;206.923;25 mph
56325541;56305462;False;residential;Sandridge Street;206.923;25 mph
56614700;56614707;False;residential;41st Court North;206.96;25 mph
56614707;56614700;False;residential;41st Court North;206.96;25 mph
56582703;56582708;False;residential;Lee Avenue Southwest;207.123;25 mph
56582708;56582703;False;residential;Lee Avenue Southwest;207.123;25 mph
56340103;56340107;False;residential;Joppa Court;207.135;25 mph
56340107;56340103;False;residential;Joppa Court;207.135;25 mph
56502403;56563455;False;residential;1st Street West;207.149;25 mph
56563455;56502403;False;residential;1st Street West;207.149;25 mph
56415013;56565923;False;residential;Terrace Q;207.157;25 mph
56565923;56415013;False;residential;Terrace Q;207.157;25 mph
56481032;56481036;False;residential;Helena Avenue;207.162;25 mph
56481036;56481032;False;residential;Helena Avenue;207.162;25 mph
56384946;56384953;False;residential;15th Street;207.178;25 mph
56384953;56384946;False;residential;15th Street;207.178;25 mph
56668728;56797632;False;residential;25th Avenue West;207.213;25 mph
56797632;56668728;False;residential;25th Avenue West;207.213;25 mph
56359914;56613227;False;residential;Center Way South;207.274;25 mph
56613227;56359914;False;residential;Center Way South;207.274;25 mph
56566227;56623982;False;residential;Princeton Avenue Southwest;207.331;25 mph
56623982;56566227;False;residential;Princeton Avenue Southwest;207.331;25 mph
56548616;56548654;False;residential;Lenox Road;207.389;25 mph
56548654;56548616;False;residential;Lenox Road;207.389;25 mph
56647404;56660721;False;residential;['Pearl Avenue', '32nd Place North'];207.418;25 mph
56660721;56647404;False;residential;['Pearl Avenue', '32nd Place North'];207.418;25 mph
56638531;56638535;False;residential;4th Court West;207.441;25 mph
56638535;56638531;False;residential;4th Court West;207.441;25 mph
56717995;56718010;False;residential;Court S;207.468;25 mph
56718010;56717995;False;residential;Court S;207.468;25 mph
56408347;56800432;False;residential;Balsam Avenue Southwest;207.485;25 mph
56800432;56408347;False;residential;Balsam Avenue Southwest;207.485;25 mph
56348261;56651877;False;residential;74th Street North;207.524;25 mph
56651877;56348261;False;residential;74th Street North;207.524;25 mph
56370472;56710267;False;residential;Cresthill Road;207.605;25 mph
56710267;56370472;False;residential;Cresthill Road;207.605;25 mph
56379470;56720734;False;residential;Twin Lake Drive Northeast;207.742;25 mph
56720734;56379470;False;residential;Twin Lake Drive Northeast;207.742;25 mph
56449322;56449325;False;residential;Killough Drive;207.838;25 mph
56449325;56449322;False;residential;Killough Drive;207.838;25 mph
56385926;56647433;False;residential;28th Avenue North;207.894;25 mph
56647433;56385926;False;residential;28th Avenue North;207.894;25 mph
56311483;56459936;False;residential;11th Place South;207.903;25 mph
56451668;56525499;False;residential;Westchester Drive;207.903;25 mph
56459936;56311483;False;residential;11th Place South;207.903;25 mph
56525499;56451668;False;residential;Westchester Drive;207.903;25 mph
56361796;56448051;False;residential;36th Avenue North;207.949;25 mph
56448051;56361796;False;residential;36th Avenue North;207.949;25 mph
56647457;56739149;False;residential;51st Terrace North;207.955;25 mph
56739149;56647457;False;residential;51st Terrace North;207.955;25 mph
56339000;466959473;False;residential;2nd Avenue North;208.012;25 mph
466959473;56339000;False;residential;2nd Avenue North;208.012;25 mph
56324307;56324309;False;residential;Beech Avenue Southwest;208.041;25 mph
56324309;56324307;False;residential;Beech Avenue Southwest;208.041;25 mph
56503343;56503349;False;residential;Castleberry Way;208.068;25 mph
56503349;56503343;False;residential;Castleberry Way;208.068;25 mph
56660736;56693826;False;residential;35th Avenue North;208.084;25 mph
56693826;56660736;False;residential;35th Avenue North;208.084;25 mph
56486784;56486785;False;residential;20th Place North;208.181;25 mph
56486785;56486784;False;residential;20th Place North;208.181;25 mph
56477993;56436058;True;residential;Westchester Drive;208.242;25 mph
56435383;56461851;False;residential;['22nd Court South', 'Center Place'];208.252;25 mph
56461851;56435383;False;residential;['22nd Court South', 'Center Place'];208.252;25 mph
56517054;56517055;False;residential;4th Terrace West;208.28;25 mph
56517055;56517054;False;residential;4th Terrace West;208.28;25 mph
56565910;56751647;False;residential;Avenue O;208.385;25 mph
56751647;56565910;False;residential;Avenue O;208.385;25 mph
56336427;56673845;False;residential;50th Street North;208.386;25 mph
56673845;56336427;False;residential;50th Street North;208.386;25 mph
56542214;371308227;False;residential;Edwards Lake Circle;208.492;25 mph
371308227;56542214;False;residential;Edwards Lake Circle;208.492;25 mph
56400717;56400735;False;residential;Beta Street;208.554;25 mph
56400735;56400717;False;residential;Beta Street;208.554;25 mph
56311789;56336215;False;residential;Francis Street;208.713;25 mph
56336215;56311789;False;residential;Francis Street;208.713;25 mph
56559844;56559847;False;residential;2nd Court West;208.816;25 mph
56559847;56559844;False;residential;2nd Court West;208.816;25 mph
56355543;56355573;False;residential;7th Street Northwest;208.836;25 mph
56355573;56355543;False;residential;7th Street Northwest;208.836;25 mph
56327367;56327370;False;residential;Jersey Street;208.937;25 mph
56327370;56327367;False;residential;Jersey Street;208.937;25 mph
56484527;56484530;False;residential;31st Street;208.967;25 mph
56484530;56484527;False;residential;31st Street;208.967;25 mph
56600719;56762660;False;residential;35th Court North;209.026;25 mph
56762660;56600719;False;residential;35th Court North;209.026;25 mph
56408349;56625608;False;residential;Birch Avenue Southwest;209.029;25 mph
56625608;56408349;False;residential;Birch Avenue Southwest;209.029;25 mph
56387074;56576421;False;residential;Knoxville Street;209.071;25 mph
56576421;56387074;False;residential;Knoxville Street;209.071;25 mph
56671608;371305680;False;residential;Mineral Avenue Southwest;209.126;25 mph
371305680;56671608;False;residential;Mineral Avenue Southwest;209.126;25 mph
56322735;2046029684;False;residential;Nob Hill Drive;209.243;25 mph
2046029684;56322735;False;residential;Nob Hill Drive;209.243;25 mph
56554918;56554937;False;residential;Hillcrest Avenue;209.255;25 mph
56554937;56554918;False;residential;Hillcrest Avenue;209.255;25 mph
56327481;56327487;False;residential;Howard Avenue Southwest;209.285;25 mph
56327487;56327481;False;residential;Howard Avenue Southwest;209.285;25 mph
56596249;56671558;False;residential;Grasselli Avenue Southwest;209.354;25 mph
56671558;56596249;False;residential;Grasselli Avenue Southwest;209.354;25 mph
56286308;3297621064;False;residential;;209.397;25 mph
3297621064;56286308;False;residential;;209.397;25 mph
56494046;56494050;False;residential;41st Way North;209.427;25 mph
56494050;56494046;False;residential;41st Way North;209.427;25 mph
56562341;56789510;False;residential;29th Street Southwest;209.473;25 mph
56789510;56562341;False;residential;29th Street Southwest;209.473;25 mph
56379353;56379365;False;residential;Timbercrest Circle;209.481;25 mph
56379365;56379353;False;residential;Timbercrest Circle;209.481;25 mph
56312349;56392683;False;residential;Pine Street;209.49;25 mph
56392683;56312349;False;residential;Pine Street;209.49;25 mph
56373892;56458417;False;residential;19th Court North;209.661;25 mph
56458417;56373892;False;residential;19th Court North;209.661;25 mph
56462092;56576819;False;residential;54th Street South;209.679;25 mph
56576819;56462092;False;residential;54th Street South;209.679;25 mph
56646559;56646573;False;residential;Half Moon Bend;209.747;25 mph
56646573;56646559;False;residential;Half Moon Bend;209.747;25 mph
56565919;56752460;False;residential;Avenue Q;209.825;25 mph
56752460;56565919;False;residential;Avenue Q;209.825;25 mph
56408351;56800435;False;residential;Cedar Avenue Southwest;209.874;25 mph
56800435;56408351;False;residential;Cedar Avenue Southwest;209.874;25 mph
56477997;56478030;False;residential;Gallant Place;209.956;25 mph
56478030;56477997;False;residential;Gallant Place;209.956;25 mph
56606907;56647811;False;residential;['26th Street', 'Avenue P'];209.969;25 mph
56647811;56606907;False;residential;['26th Street', 'Avenue P'];209.969;25 mph
56620987;56620997;False;residential;17th Street;210.039;25 mph
56620997;56620987;False;residential;17th Street;210.039;25 mph
56641898;56641900;False;residential;41st Street Ensley;210.063;25 mph
56641900;56641898;False;residential;41st Street Ensley;210.063;25 mph
56537181;56537202;False;residential;Meadow Court;210.086;25 mph
56537202;56537181;False;residential;Meadow Court;210.086;25 mph
56387272;56387283;False;residential;Lynndale Avenue;210.138;25 mph
56387283;56387272;False;residential;Lynndale Avenue;210.138;25 mph
56369279;56534196;False;residential;7th Avenue South;210.167;25 mph
56534196;56369279;False;residential;7th Avenue South;210.167;25 mph
56484673;56502436;False;residential;Hayes Street;210.272;25 mph
56502436;56484673;False;residential;Hayes Street;210.272;25 mph
56456896;56456902;False;residential;George Avenue Southwest;210.286;25 mph
56456902;56456896;False;residential;George Avenue Southwest;210.286;25 mph
56399846;56599604;False;residential;Jasper Road;210.292;25 mph
56599604;56399846;False;residential;Jasper Road;210.292;25 mph
56543004;56803595;False;residential;Stoneview Road;210.319;25 mph
56803595;56543004;False;residential;Stoneview Road;210.319;25 mph
56573567;56573568;False;residential;42nd Street;210.329;25 mph
56573568;56573567;False;residential;42nd Street;210.329;25 mph
56336486;56432974;False;residential;['3rd Street North', '12th Avenue North'];210.428;25 mph
56432974;56336486;False;residential;['3rd Street North', '12th Avenue North'];210.428;25 mph
56531134;56531142;False;residential;Inglenook Lane;210.47;25 mph
56531142;56531134;False;residential;Inglenook Lane;210.47;25 mph
56554554;56819978;False;residential;['Miller Row North', '40th Court North'];210.485;25 mph
56819978;56554554;False;residential;['Miller Row North', '40th Court North'];210.485;25 mph
56355631;56355644;False;residential;John Carroll Road;210.499;25 mph
56355644;56355631;False;residential;John Carroll Road;210.499;25 mph
56364633;56677446;False;residential;Court M;210.507;25 mph
56677446;56364633;False;residential;Court M;210.507;25 mph
56382078;56534148;False;residential;29th Street South;210.547;25 mph
56534148;56382078;False;residential;29th Street South;210.547;25 mph
56439810;56581266;False;residential;Rebecca Road;210.559;25 mph
56581266;56439810;False;residential;Rebecca Road;210.559;25 mph
56472891;56472895;False;residential;Grand Circle;210.593;25 mph
56472895;56472891;False;residential;Grand Circle;210.593;25 mph
56364636;56677461;False;residential;Terrace M;210.616;25 mph
56677461;56364636;False;residential;Terrace M;210.616;25 mph
56529935;56529943;False;residential;Todd Drive;210.685;25 mph
56529943;56529935;False;residential;Todd Drive;210.685;25 mph
56753809;56754016;False;residential;16th Street;210.741;25 mph
56754016;56753809;False;residential;16th Street;210.741;25 mph
56553766;56677339;False;residential;Avenue R;210.754;25 mph
56677339;56553766;False;residential;Avenue R;210.754;25 mph
56502425;56564842;False;residential;4th Place West;210.773;25 mph
56564842;56502425;False;residential;4th Place West;210.773;25 mph
56337966;56666211;False;residential;Observatory Drive;210.793;25 mph
56666211;56337966;False;residential;Observatory Drive;210.793;25 mph
56513071;1775969871;False;residential;['10th Court North', '13th Street North'];210.838;25 mph
1775969871;56513071;False;residential;['10th Court North', '13th Street North'];210.838;25 mph
56752028;56752405;False;residential;43rd Street Ensley;211.155;25 mph
56752405;56752028;False;residential;43rd Street Ensley;211.155;25 mph
56418216;56561728;False;residential;Holley Avenue;211.168;25 mph
56561728;56418216;False;residential;Holley Avenue;211.168;25 mph
56357946;3426742293;False;residential;Laurel Avenue;211.17;25 mph
3426742293;56357946;False;residential;Laurel Avenue;211.17;25 mph
56533650;56827485;False;residential;20th Street North;211.173;25 mph
56827485;56533650;False;residential;20th Street North;211.173;25 mph
56780917;462045539;False;residential;68th Street North;211.273;25 mph
462045539;56780917;False;residential;68th Street North;211.273;25 mph
56401145;56444149;False;residential;Atlanta Avenue;211.33;25 mph
56444149;56401145;False;residential;Atlanta Avenue;211.33;25 mph
56434188;56444800;False;residential;Martinwood Road;211.365;25 mph
56444800;56434188;False;residential;Martinwood Road;211.365;25 mph
56338838;56338839;False;residential;N Avenue;211.497;25 mph
56338839;56338838;False;residential;N Avenue;211.497;25 mph
56459453;56459465;False;residential;19th Court South;211.536;25 mph
56459465;56459453;False;residential;19th Court South;211.536;25 mph
56385896;56385906;False;residential;34th Street North;211.591;25 mph
56385906;56385896;False;residential;34th Street North;211.591;25 mph
56752783;56752785;False;residential;Avenue S;211.614;25 mph
56752785;56752783;False;residential;Avenue S;211.614;25 mph
56338678;56672358;False;residential;Oakwood Street;211.644;25 mph
56672358;56338678;False;residential;Oakwood Street;211.644;25 mph
56457670;56738759;False;residential;['Newton Street North', 'Canal Avenue'];211.75;25 mph
56738759;56457670;False;residential;['Newton Street North', 'Canal Avenue'];211.75;25 mph
56507325;56507342;False;residential;Attalla Place;211.788;25 mph
56507342;56507325;False;residential;Attalla Place;211.788;25 mph
56596244;56671544;False;residential;Viola Avenue Southwest;211.788;25 mph
56671544;56596244;False;residential;Viola Avenue Southwest;211.788;25 mph
56723319;3474121549;False;residential;Cammack Road;211.797;25 mph
3474121549;56723319;False;residential;Cammack Road;211.797;25 mph
699402982;1428434459;False;residential;;211.976;25 mph
1428434459;699402982;False;residential;;211.976;25 mph
56560874;56560877;False;residential;Mountain Drive;212.018;25 mph
56560877;56560874;False;residential;Mountain Drive;212.018;25 mph
56645161;56645193;False;residential;College Avenue Southwest;212.079;25 mph
56645193;56645161;False;residential;College Avenue Southwest;212.079;25 mph
56385350;5476147250;False;residential;19th Street South;212.108;25 mph
5476147250;56385350;False;residential;19th Street South;212.108;25 mph
56375872;56375876;False;residential;Matt Leonard Drive Southwest;212.14;25 mph
56375876;56375872;False;residential;Matt Leonard Drive Southwest;212.14;25 mph
56705606;56705608;False;residential;Seattle Street;212.181;25 mph
56705608;56705606;False;residential;Seattle Street;212.181;25 mph
56526328;56728706;False;residential;20th Street Southwest;212.221;25 mph
56728706;56526328;False;residential;20th Street Southwest;212.221;25 mph
56346756;56662164;False;residential;2nd Street;212.262;25 mph
56662164;56346756;False;residential;2nd Street;212.262;25 mph
56267598;56377468;False;residential;Princeton Alley;212.343;25 mph
56377468;56267598;False;residential;Princeton Alley;212.343;25 mph
56386199;56426693;False;residential;5th Court South;212.38;25 mph
56426693;56386199;False;residential;5th Court South;212.38;25 mph
56461777;56722806;False;residential;20th Street;212.397;25 mph
56722806;56461777;False;residential;20th Street;212.397;25 mph
56377464;56624022;False;residential;Princeton Avenue Southwest;212.439;25 mph
56624022;56377464;False;residential;Princeton Avenue Southwest;212.439;25 mph
56338809;56578470;False;residential;46th Street;212.495;25 mph
56578470;56338809;False;residential;46th Street;212.495;25 mph
56461130;56461134;False;residential;38th Street South;212.552;25 mph
56461134;56461130;False;residential;38th Street South;212.552;25 mph
56581094;56667240;False;residential;Barnisdale Road;212.554;25 mph
56667240;56581094;False;residential;Barnisdale Road;212.554;25 mph
56533992;56719419;False;residential;15th Avenue South;212.59;25 mph
56719419;56533992;False;residential;15th Avenue South;212.59;25 mph
56377459;56685173;False;residential;Alabama Avenue Southwest;212.636;25 mph
56685173;56377459;False;residential;Alabama Avenue Southwest;212.636;25 mph
56644892;56644899;False;residential;27th Alley North;212.679;25 mph
56644899;56644892;False;residential;27th Alley North;212.679;25 mph
56427800;56517490;False;residential;17th Avenue North;212.719;25 mph
56517490;56427800;False;residential;17th Avenue North;212.719;25 mph
56575580;56575584;False;residential;11th Avenue North;212.722;25 mph
56575584;56575580;False;residential;11th Avenue North;212.722;25 mph
56497296;56637391;False;residential;15th Street Ensley;212.732;25 mph
56637391;56497296;False;residential;15th Street Ensley;212.732;25 mph
56450571;56543018;False;residential;Berkshire Drive;212.793;25 mph
56543018;56450571;False;residential;Berkshire Drive;212.793;25 mph
56338801;56756677;False;residential;45th Street;212.839;25 mph
56756677;56338801;False;residential;45th Street;212.839;25 mph
371297992;371297994;False;residential;Parsons Loop Road;212.844;25 mph
371297994;371297992;False;residential;Parsons Loop Road;212.844;25 mph
56497987;56497988;False;residential;Pineview Road;212.854;25 mph
56497988;56497987;False;residential;Pineview Road;212.854;25 mph
56523932;56678409;False;residential;Virginianna Drive;212.886;25 mph
56678409;56523932;False;residential;Virginianna Drive;212.886;25 mph
56338799;56345221;False;residential;44th Street;212.947;25 mph
56345221;56338799;False;residential;44th Street;212.947;25 mph
56406160;56513625;False;residential;11th Street South;212.962;25 mph
56513625;56406160;False;residential;11th Street South;212.962;25 mph
56423876;56653139;False;residential;Winola Lane;212.969;25 mph
56653139;56423876;False;residential;Winola Lane;212.969;25 mph
56442655;56819978;False;residential;['Center Street North', '40th Terrace North'];213.119;25 mph
56819978;56442655;False;residential;['Center Street North', '40th Terrace North'];213.119;25 mph
56246170;56600874;False;residential;7th Street West;213.27;25 mph
56600874;56246170;False;residential;7th Street West;213.27;25 mph
56571318;56571327;False;residential;Seaboard Avenue;213.407;25 mph
56571327;56571318;False;residential;Seaboard Avenue;213.407;25 mph
56267847;56267872;False;residential;;213.441;25 mph
56267872;56267847;False;residential;;213.441;25 mph
56336178;56336180;False;residential;Fulton Avenue Southwest;213.449;25 mph
56336180;56336178;False;residential;Fulton Avenue Southwest;213.449;25 mph
56338788;56573562;False;residential;42nd Street;213.48;25 mph
56573562;56338788;False;residential;42nd Street;213.48;25 mph
56575546;56575547;False;residential;11th Avenue North;213.558;25 mph
56575547;56575546;False;residential;11th Avenue North;213.558;25 mph
56444264;56444267;False;residential;Glenn Avenue;213.56;25 mph
56444267;56444264;False;residential;Glenn Avenue;213.56;25 mph
56765082;56386023;True;residential;Norwood Boulevard;213.584;25 mph
56338655;56338661;False;residential;Sycamore Avenue;213.595;25 mph
56338661;56338655;False;residential;Sycamore Avenue;213.595;25 mph
56386192;56426698;False;residential;5th Terrace South;213.625;25 mph
56426698;56386192;False;residential;5th Terrace South;213.625;25 mph
56448013;3793350087;False;residential;['19th Street North', '37th Avenue North'];213.686;25 mph
3793350087;56448013;False;residential;['19th Street North', '37th Avenue North'];213.686;25 mph
56507507;56563042;False;residential;['Wilcox Street', 'Piper Avenue'];213.739;25 mph
56563042;56507507;False;residential;['Wilcox Street', 'Piper Avenue'];213.739;25 mph
56338782;56641876;False;residential;41st Street Ensley;213.812;25 mph
56641876;56338782;False;residential;41st Street Ensley;213.812;25 mph
56377801;56449911;False;residential;15th Place Southwest;213.891;25 mph
56449911;56377801;False;residential;15th Place Southwest;213.891;25 mph
56338796;56802558;False;residential;43rd Street Ensley;213.967;25 mph
56802558;56338796;False;residential;43rd Street Ensley;213.967;25 mph
56507302;56507310;False;residential;Ann Drive Southwest;213.97;25 mph
56507310;56507302;False;residential;Ann Drive Southwest;213.97;25 mph
56731154;56752893;False;residential;['T Avenue', '20th Street'];214.009;25 mph
56752893;56731154;False;residential;['T Avenue', '20th Street'];214.009;25 mph
56434409;56529632;False;residential;Rugby Court;214.045;25 mph
56529632;56434409;False;residential;Rugby Court;214.045;25 mph
56394907;56394911;False;residential;32nd Street Ensley;214.051;25 mph
56394911;56394907;False;residential;32nd Street Ensley;214.051;25 mph
56677380;56677390;False;residential;47th Street;214.066;25 mph
56677390;56677380;False;residential;47th Street;214.066;25 mph
56347030;56558857;False;residential;21st Avenue West;214.087;25 mph
56558857;56347030;False;residential;21st Avenue West;214.087;25 mph
56645193;56646814;False;residential;College Avenue Southwest;214.172;25 mph
56646814;56645193;False;residential;College Avenue Southwest;214.172;25 mph
56424091;56483861;False;residential;24 St Ensley;214.177;25 mph
56483861;56424091;False;residential;24 St Ensley;214.177;25 mph
56385671;56489964;False;residential;['34th Avenue North', '30th Place North'];214.302;25 mph
56489964;56385671;False;residential;['34th Avenue North', '30th Place North'];214.302;25 mph
56414110;56499201;False;residential;Chevelle Street;214.377;25 mph
56499201;56414110;False;residential;Chevelle Street;214.377;25 mph
56344030;56674952;False;residential;['26th Street North', '39th Terrace North'];214.501;25 mph
56674952;56344030;False;residential;['26th Street North', '39th Terrace North'];214.501;25 mph
56419272;56511907;False;residential;Sims Avenue;214.567;25 mph
56511907;56419272;False;residential;Sims Avenue;214.567;25 mph
56550121;56813994;False;residential;Glenvalley Drive;214.923;25 mph
56813994;56550121;False;residential;Glenvalley Drive;214.923;25 mph
56355487;56355488;False;residential;7th Street Northwest;214.968;25 mph
56355488;56355487;False;residential;7th Street Northwest;214.968;25 mph
56414083;56674721;False;residential;Carol Drive;214.98;25 mph
56674721;56414083;False;residential;Carol Drive;214.98;25 mph
56362891;56462252;False;residential;8th Court West;214.995;25 mph
56462252;56362891;False;residential;8th Court West;214.995;25 mph
56502376;56589808;False;residential;Elder Street;214.997;25 mph
56589808;56502376;False;residential;Elder Street;214.997;25 mph
56513483;56513760;False;residential;81st Street South;215.121;25 mph
56513760;56513483;False;residential;81st Street South;215.121;25 mph
56598527;56598553;False;residential;Sandridge Road;215.225;25 mph
56598553;56598527;False;residential;Sandridge Road;215.225;25 mph
56373480;56420978;False;residential;Goldcrest Drive Southwest;215.518;25 mph
56420978;56373480;False;residential;Goldcrest Drive Southwest;215.518;25 mph
56531104;56566237;False;residential;['18th Place Southwest', 'Steiner Avenue Southwest'];215.525;25 mph
56566237;56531104;False;residential;['18th Place Southwest', 'Steiner Avenue Southwest'];215.525;25 mph
56350907;56350910;False;residential;Carver Avenue Southwest;215.526;25 mph
56350910;56350907;False;residential;Carver Avenue Southwest;215.526;25 mph
56319550;3474121549;False;residential;Cammack Road;215.586;25 mph
3474121549;56319550;False;residential;Cammack Road;215.586;25 mph
56371275;56540188;False;residential;23rd Avenue North;215.588;25 mph
56540188;56371275;False;residential;23rd Avenue North;215.588;25 mph
56602433;1942686634;False;residential;47th Way South;215.598;25 mph
1942686634;56602433;False;residential;47th Way South;215.598;25 mph
56673873;56770397;False;residential;16th Court North;215.681;25 mph
56770397;56673873;False;residential;16th Court North;215.681;25 mph
56401221;56401229;False;residential;43rd Street North;215.748;25 mph
56401229;56401221;False;residential;43rd Street North;215.748;25 mph
56268705;56462352;False;residential;10th Court West;215.755;25 mph
56462352;56268705;False;residential;10th Court West;215.755;25 mph
56399904;56413889;False;residential;['26th Street Southwest', 'Mayfield Avenue Southwest'];215.869;25 mph
56413889;56399904;False;residential;['26th Street Southwest', 'Mayfield Avenue Southwest'];215.869;25 mph
56419327;56502361;False;residential;Redwood Street;215.912;25 mph
56502361;56419327;False;residential;Redwood Street;215.912;25 mph
56351155;56351171;False;residential;28th Place South;215.979;25 mph
56351171;56351155;False;residential;28th Place South;215.979;25 mph
56575871;56747378;False;residential;3rd Avenue South;215.987;25 mph
56747378;56575871;False;residential;3rd Avenue South;215.987;25 mph
56513724;56578008;False;residential;Essex Road South;215.999;25 mph
56578008;56513724;False;residential;Essex Road South;215.999;25 mph
56476727;56476729;False;residential;6th Avenue North;216.087;25 mph
56476729;56476727;False;residential;6th Avenue North;216.087;25 mph
56347138;56640194;False;residential;['20th Street North', '24th Avenue North'];216.154;25 mph
56640194;56347138;False;residential;['20th Street North', '24th Avenue North'];216.154;25 mph
56386186;56386187;False;residential;57th Street South;216.22;25 mph
56386187;56386186;False;residential;57th Street South;216.22;25 mph
56533519;56533521;False;residential;7th Avenue North;216.235;25 mph
56533521;56533519;False;residential;7th Avenue North;216.235;25 mph
56339627;56339628;False;residential;2nd Avenue South;216.249;25 mph
56339628;56339627;False;residential;2nd Avenue South;216.249;25 mph
56347891;3474156993;False;residential;Ostlin Street;216.31;25 mph
3474156993;56347891;False;residential;Ostlin Street;216.31;25 mph
56422302;56422304;False;residential;4th Avenue North;216.318;25 mph
56422304;56422302;False;residential;4th Avenue North;216.318;25 mph
56254539;56537044;False;residential;Highland Avenue;216.365;25 mph
56537044;56254539;False;residential;Highland Avenue;216.365;25 mph
56408753;56430982;False;residential;80th Place South;216.447;25 mph
56430982;56408753;False;residential;80th Place South;216.447;25 mph
56444164;56533459;False;residential;7th Avenue North;216.478;25 mph
56533459;56444164;False;residential;7th Avenue North;216.478;25 mph
56767952;56813183;False;residential;Moseley Lane;216.54;25 mph
56813183;56767952;False;residential;Moseley Lane;216.54;25 mph
56385651;56538732;False;residential;['34th Avenue North', '66th Street North'];216.674;25 mph
56538732;56385651;False;residential;['34th Avenue North', '66th Street North'];216.674;25 mph
56670915;371299535;False;residential;Houston Road Northwest;216.707;25 mph
371299535;56670915;False;residential;Houston Road Northwest;216.707;25 mph
56343933;56343973;False;residential;40th Avenue North;216.761;25 mph
56343973;56343933;False;residential;40th Avenue North;216.761;25 mph
56476599;56606457;False;residential;Keystone Circle;216.787;25 mph
56606457;56476599;False;residential;Keystone Circle;216.787;25 mph
56574914;56737478;False;residential;5th Avenue North;216.818;25 mph
56737478;56574914;False;residential;5th Avenue North;216.818;25 mph
56544184;371298958;False;residential;Lewisburg Road;216.825;25 mph
371298958;56544184;False;residential;Lewisburg Road;216.825;25 mph
56382469;371299180;False;residential;Lawson Lane;216.923;25 mph
371299180;56382469;False;residential;Lawson Lane;216.923;25 mph
56534175;56648649;False;residential;33rd Street South;216.987;25 mph
