osmid;x;y;highway
56320666;-86.753418;33.540545;
56320682;-86.647281;33.594561;
56320794;-86.84955;33.519795;
56320890;-86.796718;33.536008;
56320892;-86.796207;33.536237;
56321010;-86.896295;33.481752;
56321011;-86.895753;33.481734;
56321014;-86.8939563;33.4816939;
56321017;-86.893764;33.481669;
56321050;-86.838928;33.513381;
56321052;-86.840839;33.513028;
56321311;-86.916088;33.519928;
56321315;-86.915662;33.519576;
56321321;-86.914923;33.519767;
56321329;-86.915515;33.519404;
56321370;-86.790221;33.50959;
56321381;-86.7905332;33.5088905;
56321612;-86.808177;33.550055;
56321655;-86.8378;33.511983;
56321676;-86.838514;33.511983;
56321680;-86.847311;33.51115;
56321807;-86.908779;33.518959;
56321836;-86.726678;33.585229;
56322026;-86.859256;33.509135;
56322036;-86.860118;33.510286;
56322044;-86.859843;33.499696;
56322048;-86.859843;33.500276;
56322050;-86.859861;33.50123;
56322059;-86.859869;33.502204;
56322066;-86.859888;33.503166;
56322072;-86.859885;33.504164;
56322076;-86.859898;33.505132;
56322079;-86.859912;33.506132;
56322082;-86.859923;33.507105;
56322085;-86.859936;33.508082;
56322088;-86.85995;33.509127;
56322255;-86.722154;33.554904;
56322256;-86.721503;33.555517;
56322500;-86.829166;33.4424;
56322502;-86.829272;33.442126;
56322588;-86.7955031;33.4908894;
56322623;-86.798728;33.489102;
56322673;-86.869436;33.470393;
56322676;-86.869425;33.469554;
56322677;-86.869409;33.468325;
56322678;-86.869403;33.467877;
56322681;-86.869563;33.482585;
56322683;-86.869023;33.481836;
56322686;-86.869003;33.481278;
56322688;-86.868992;33.480206;
56322690;-86.868997;33.478966;
56322692;-86.868959;33.478479;
56322695;-86.869447;33.476847;
56322696;-86.869405;33.474615;
56322698;-86.869362;33.472037;
56322728;-86.8146299;33.4772484;
56322735;-86.8148749;33.4776131;
56322941;-86.830113;33.442194;
56322950;-86.830889;33.44271;
56322951;-86.831051;33.442877;
56322955;-86.830904;33.442977;
56322957;-86.830736;33.442811;
56323182;-86.798749;33.486542;
56323269;-86.80786;33.569491;
56323272;-86.806223;33.569464;
56323426;-86.707854;33.625568;
56323429;-86.707272;33.625545;
56323466;-86.699797;33.626513;
56323490;-86.70155;33.626779;
56323492;-86.702559;33.6268;
56323502;-86.704262;33.626266;
56323520;-86.708675;33.625488;
56323699;-86.735273;33.532259;
56323706;-86.732288;33.530603;
56323763;-86.7826087;33.5630776;
56323771;-86.7816585;33.5640062;
56323776;-86.7809634;33.5645661;
56323783;-86.7800404;33.5653096;
56323793;-86.7792206;33.5659699;
56323797;-86.778966;33.566175;
56324304;-86.880691;33.459307;
56324307;-86.8828638;33.4593379;
56324309;-86.885105;33.459404;
56324316;-86.887195;33.459463;
56324413;-86.723765;33.429954;
56324419;-86.722206;33.429512;
56324433;-86.714462;33.55435;
56324797;-86.920782;33.506464;
56324814;-86.920785;33.506203;
56324840;-86.9177517;33.506642;
56324841;-86.918794;33.506639;
56324846;-86.919883;33.506663;
56325519;-86.859784;33.432969;
56325541;-86.861839;33.431673;
56325675;-86.738232;33.433469;
56325754;-86.715292;33.432612;
56325761;-86.715002;33.432979;traffic_signals
56325763;-86.714877;33.43314;traffic_signals
56326297;-86.86411;33.4602;
56326572;-86.700208;33.605717;
56326573;-86.699063;33.605657;
56326576;-86.696603;33.605514;
56327345;-86.923507;33.508356;
56327348;-86.923534;33.507129;
56327351;-86.9235489;33.5059239;
56327354;-86.9235836;33.5047159;
56327359;-86.9235988;33.5035295;
56327360;-86.923566;33.502298;
56327364;-86.923581;33.501078;
56327367;-86.923702;33.499238;
56327370;-86.92371;33.497359;
56327395;-86.894933;33.438968;
56327463;-86.886974;33.44675;
56327480;-86.8899771;33.4468473;
56327481;-86.8915307;33.4468976;
56327487;-86.8937847;33.4469706;
56327490;-86.8958707;33.447038;
56327500;-86.8958625;33.446145;
56327506;-86.8975394;33.4462287;
56327509;-86.8978235;33.4462429;
56327525;-86.899154;33.446309;
56327662;-86.812489;33.533914;
56327683;-86.811307;33.536192;
56328000;-86.783416;33.565966;
56328002;-86.783403;33.565044;
56328004;-86.783392;33.564076;
56328005;-86.783391;33.563607;
56328008;-86.7833888;33.5621856;
56328011;-86.7833775;33.561292;
56328014;-86.7833824;33.560379;
56328021;-86.783401;33.558416;
56328023;-86.7834274;33.5573439;
56328027;-86.783453;33.556577;
56328030;-86.78345;33.554764;
56328038;-86.783403;33.552491;
56328052;-86.785707;33.550433;
56328058;-86.78662;33.549581;
56328066;-86.790432;33.549236;
56328068;-86.791608;33.549287;
56328073;-86.791887;33.549064;
56328086;-86.792119;33.549324;
56328091;-86.791876;33.54725;
56328103;-86.791793;33.54199;
56328105;-86.791904;33.540863;
56328109;-86.791921;33.540498;
56328112;-86.792007;33.540061;
56328114;-86.792027;33.53969;
56328128;-86.792004;33.53765;
56328137;-86.783226;33.552592;
56328150;-86.783271;33.554761;
56328152;-86.783275;33.556239;
56328154;-86.783272;33.556578;
56328161;-86.783249;33.557337;
56328164;-86.783225;33.558411;
56328166;-86.783219;33.559444;
56328169;-86.783207;33.560374;
56328171;-86.783211;33.561287;
56328175;-86.783209;33.562181;
56328178;-86.783216;33.563103;
56328180;-86.783208;33.563604;
56328182;-86.783201;33.564062;
56328188;-86.783203;33.565031;
56328196;-86.783223;33.565958;
56328204;-86.783335;33.566793;
56328264;-86.791991;33.535829;
56328266;-86.792002;33.536754;
56328280;-86.791879;33.539769;
56328282;-86.791873;33.539989;
56328296;-86.847884;33.531545;
56328645;-86.80481;33.579943;
56328654;-86.805108;33.578356;
56328661;-86.8055122;33.57742;
56328681;-86.808139;33.57433;
56328686;-86.809448;33.572938;
56328789;-86.810051;33.572292;
56328796;-86.81172;33.570514;
56328811;-86.8161089;33.5658032;
56328854;-86.819845;33.559921;
56329280;-86.805089;33.579941;
56329293;-86.805233;33.5784;
56329298;-86.805606;33.577447;
56329306;-86.8071704;33.5755275;
56329307;-86.807426;33.575246;
56329309;-86.808237;33.574387;
56329315;-86.809558;33.573005;
56329465;-86.641594;33.586745;
56329470;-86.639755;33.586737;
56329650;-86.885026;33.433808;
56329721;-86.88967;33.441542;
56329727;-86.890202;33.442293;
56330187;-86.956501;33.470571;
56330194;-86.954941;33.472026;
56330198;-86.954206;33.472732;
56330210;-86.955971;33.472569;
56330374;-86.735464;33.507893;
56330375;-86.735455;33.50854;
56330617;-86.816725;33.538916;
56330620;-86.817064;33.539478;
56330625;-86.81764;33.540334;
56330627;-86.817952;33.540759;
56330634;-86.821887;33.5495185;
56330637;-86.822299;33.550508;
56330642;-86.82271;33.5514802;
56330647;-86.823126;33.552479;
56330649;-86.823542;33.553465;
56330653;-86.823968;33.554446;
56330658;-86.824378;33.555437;
56330663;-86.824783;33.556385;
56330675;-86.824301;33.556524;
56330679;-86.824502;33.556999;
56330683;-86.800889;33.515405;
56330685;-86.80111;33.5158;
56330690;-86.801527;33.51641;
56330694;-86.802162;33.517349;
56330697;-86.802778;33.5182649;
56330702;-86.8033983;33.5191669;
56330704;-86.804011;33.520079;
56330705;-86.804778;33.521223;
56330715;-86.8051671;33.5217923;
56330717;-86.805558;33.522365;
56330723;-86.8063481;33.5235169;
56330755;-86.811554;33.53127;
56330758;-86.811939;33.531841;
56330762;-86.812414;33.532693;
56330768;-86.81173;33.534157;
56330775;-86.810939;33.535645;
56330788;-86.819334;33.543397;
56330792;-86.8198319;33.544635;
56330795;-86.819887;33.544772;
56330805;-86.82051;33.546224;
56330807;-86.8207514;33.5467894;
56331041;-86.797299;33.549508;
56331044;-86.797296;33.550297;
56331049;-86.797289;33.55107;
56331055;-86.797287;33.551841;
56331060;-86.797281;33.552624;
56331066;-86.800004;33.560697;
56331069;-86.800492;33.561093;
56331074;-86.798635;33.561557;
56331075;-86.798963;33.561792;
56331080;-86.799864;33.562479;
56331083;-86.796868;33.541611;
56331090;-86.796971;33.543747;
56331269;-86.783604;33.494352;
56331275;-86.782983;33.493416;
56331289;-86.787376;33.498976;
56331297;-86.7997049;33.5137283;
56331298;-86.799126;33.512853;
56331305;-86.7985096;33.5119449;
56331306;-86.797897;33.511034;
56331315;-86.797271;33.510134;
56331321;-86.796501;33.508988;
56331327;-86.795725;33.507834;
56331332;-86.794947;33.506686;
56331337;-86.794299;33.505764;
56331339;-86.7940088;33.5053071;
56331341;-86.7936933;33.5048484;
56331342;-86.7934401;33.5045686;
56331349;-86.791503;33.50369;
56331351;-86.790735;33.50336;
56331357;-86.789474;33.502836;
56331381;-86.787382;33.49962;
56331388;-86.7997943;33.5138619;
56331393;-86.895504;33.441298;
56331412;-86.896603;33.440167;
56331436;-86.897685;33.438402;
56331446;-86.897999;33.437479;
56331456;-86.870555;33.541328;
56331457;-86.870402;33.541718;
56331473;-86.870345;33.543799;
56331732;-86.781072;33.5510056;
56331733;-86.7816;33.551805;
56331735;-86.781944;33.552297;
56332098;-86.856119;33.412368;
56332137;-86.847223;33.420795;
56332152;-86.845356;33.421936;
56332619;-86.867817;33.546932;
56332683;-86.822777;33.519337;
56332689;-86.87949;33.559973;
56332699;-86.877699;33.5589687;
56332701;-86.8766947;33.558628;
56332711;-86.783371;33.508704;
56332712;-86.783143;33.508488;
56332714;-86.903584;33.492209;
56332716;-86.902077;33.493029;
56332718;-86.9014472;33.4935418;
56333108;-86.811331;33.487575;
56333147;-86.930652;33.429996;
56333151;-86.929539;33.429139;
56334502;-86.858839;33.528683;
56334550;-86.7701689;33.5413834;
56334563;-86.767079;33.54048;
56334610;-86.849499;33.516599;
56334613;-86.850216;33.516638;
56334619;-86.827389;33.516264;
56334621;-86.827375;33.515963;
56334628;-86.827229;33.515963;
56334648;-86.827483;33.516274;
56334658;-86.828298;33.515968;
56334664;-86.82681;33.51596;
56334725;-86.82615;33.514975;
56334726;-86.824802;33.515673;
56334731;-86.825291;33.51372;
56334732;-86.823947;33.514398;
56334819;-86.845676;33.503784;
56334820;-86.845536;33.503639;
56334822;-86.845229;33.503346;
56334826;-86.844457;33.50264;
56334914;-86.843686;33.501927;
56334918;-86.842911;33.501216;
56334920;-86.842069;33.500453;
56334926;-86.842541;33.50009;
56334930;-86.841579;33.49917;
56334944;-86.864986;33.466507;
56334961;-86.863648;33.464191;
56334986;-86.803708;33.55452;
56334991;-86.803677;33.555501;
56334998;-86.804824;33.570244;
56335003;-86.804872;33.571172;
56335010;-86.804943;33.556982;
56335012;-86.804946;33.558176;
56335017;-86.804951;33.560155;
56335018;-86.80495;33.560619;
56335024;-86.802727;33.541773;
56335031;-86.804192;33.577301;
56335166;-86.890758;33.538902;
56335168;-86.890345;33.539516;
56335176;-86.889929;33.540425;
56335178;-86.889293;33.542006;
56335182;-86.889008;33.54261;
56335245;-86.88036;33.471378;
56335251;-86.881972;33.471559;
56335253;-86.883113;33.471598;
56335257;-86.884631;33.471669;
56335260;-86.886146;33.471739;
56335312;-86.737583;33.561933;
56335313;-86.7375775;33.5625488;
56335724;-86.947009;33.523007;
56335820;-86.849012;33.51551;
56335840;-86.739725;33.585959;
56335863;-86.742042;33.587202;
56335868;-86.732547;33.586364;
56335869;-86.73314;33.586369;
56335871;-86.735362;33.586399;
56335875;-86.732648;33.586792;
56335888;-86.726672;33.584779;
56335897;-86.724826;33.58531;
56335908;-86.73589;33.586886;
56335910;-86.737519;33.58687;
56336156;-86.842845;33.503874;
56336164;-86.845654;33.501723;
56336165;-86.846437;33.501099;
56336169;-86.847935;33.499932;
56336178;-86.850299;33.498424;
56336180;-86.852123;33.497253;
56336184;-86.853747;33.496209;
56336188;-86.85538;33.495182;
56336191;-86.857073;33.494081;
56336192;-86.858765;33.492994;
56336196;-86.86015;33.492117;
56336198;-86.86044;33.491923;
56336203;-86.861062;33.491526;
56336210;-86.862022;33.490917;
56336212;-86.862452;33.490617;
56336215;-86.86298;33.490631;
56336220;-86.864424;33.490668;
56336230;-86.865463;33.490146;
56336237;-86.865774;33.490195;
56336239;-86.867872;33.490251;
56336242;-86.870019;33.490316;
56336245;-86.872373;33.490388;
56336252;-86.872676;33.486811;
56336254;-86.873749;33.486193;
56336260;-86.8747;33.485636;
56336266;-86.875637;33.485325;
56336276;-86.876577;33.48473;
56336282;-86.877448;33.483846;
56336301;-86.732569;33.588108;
56336314;-86.836112;33.523628;
56336315;-86.834529;33.523608;
56336317;-86.833311;33.523592;
56336360;-86.8223;33.523353;
56336361;-86.821244;33.523849;
56336368;-86.8199443;33.5244703;
56336372;-86.818348;33.525137;
56336378;-86.823085;33.52357;
56336382;-86.822298;33.523558;
56336392;-86.770091;33.545482;
56336393;-86.768072;33.545423;
56336396;-86.767311;33.545419;
56336400;-86.765762;33.545381;
56336406;-86.76317;33.545327;
56336427;-86.761403;33.544959;
56336433;-86.774507;33.543866;
56336437;-86.773454;33.543861;
56336443;-86.772385;33.543844;
56336447;-86.783291;33.541736;
56336449;-86.78306;33.541914;
56336457;-86.782032;33.542403;
56336460;-86.781023;33.542898;
56336463;-86.779995;33.543391;
56336468;-86.779495;33.54363;
56336474;-86.778945;33.543888;
56336486;-86.830948;33.522917;
56336491;-86.830244;33.522818;
56336501;-86.829477;33.522785;
56336505;-86.828713;33.522751;
56336521;-86.81502;33.526798;
56336525;-86.814205;33.527067;
56336533;-86.812795;33.527738;
56336539;-86.811452;33.528377;
56336544;-86.809424;33.529345;
56336547;-86.808726;33.52969;
56336553;-86.8073634;33.5303451;traffic_signals
56336557;-86.8059997;33.5310008;traffic_signals
56336566;-86.804629;33.5316631;
56336574;-86.8032601;33.5323161;
56336579;-86.8025866;33.5326374;
56336582;-86.8018914;33.532969;
56336585;-86.8005252;33.5336208;
56336590;-86.799158;33.534273;traffic_signals
56336593;-86.797776;33.534912;
56336599;-86.7965023;33.535546;
56336610;-86.794925;33.535623;
56336644;-86.793096;33.537168;
56336719;-86.7325351;33.5844586;
56336720;-86.732529;33.58541;
56336744;-86.82569;33.523276;
56336746;-86.824581;33.523255;
56336749;-86.82309;33.52322;
56336852;-86.836808;33.514698;
56336867;-86.836794;33.515138;
56336946;-86.701984;33.572031;
56336957;-86.70058;33.571956;
56336971;-86.698319;33.572064;
56336982;-86.696551;33.571558;
56336996;-86.695186;33.571445;
56337623;-86.899181;33.547466;
56337634;-86.898943;33.548433;
56337642;-86.89928;33.546641;
56337659;-86.898993;33.543968;
56337666;-86.898999;33.544775;
56337671;-86.73159;33.533406;
56337689;-86.747527;33.523156;
56337693;-86.747032;33.523597;
56337704;-86.745228;33.525699;
56337728;-86.740561;33.527766;
56337736;-86.70405;33.561865;
56337741;-86.704068;33.564889;
56337746;-86.80316;33.496105;
56337751;-86.801798;33.496754;
56337753;-86.800114;33.497543;
56337757;-86.798493;33.498317;
56337759;-86.7970712;33.4989874;
56337767;-86.7957663;33.4995979;
56337774;-86.757012;33.523241;
56337776;-86.75647;33.523228;
56337778;-86.755316;33.523231;
56337782;-86.750956;33.521524;
56337785;-86.750237;33.521723;
56337788;-86.778084;33.508375;
56337966;-86.69174;33.572719;
56337969;-86.692059;33.572848;
56338080;-86.776592;33.564377;
56338085;-86.776583;33.563916;
56338090;-86.726544;33.545682;
56338093;-86.725634;33.545676;
56338099;-86.895047;33.467205;turning_circle
56338109;-86.894352;33.466982;
56338158;-86.73291;33.507491;
56338197;-86.83769;33.523642;
56338199;-86.839266;33.523654;
56338201;-86.840297;33.523671;
56338204;-86.840837;33.52368;
56338206;-86.842412;33.523697;
56338217;-86.843983;33.523719;
56338224;-86.845558;33.523691;
56338226;-86.847128;33.523591;
56338231;-86.848712;33.523488;
56338233;-86.8494043;33.5234476;
56338241;-86.849748;33.523804;
56338242;-86.8505127;33.5236823;
56338244;-86.851661;33.523611;
56338514;-86.783956;33.565071;
56338601;-86.709523;33.628185;
56338613;-86.711665;33.628403;
56338634;-86.717102;33.628561;
56338638;-86.718263;33.628569;
56338655;-86.919036;33.445675;
56338661;-86.9212214;33.4462558;
56338663;-86.922955;33.44633;
56338678;-86.695532;33.61748;
56338706;-86.893703;33.478724;
56338712;-86.894016;33.478735;
56338714;-86.894015;33.477759;
56338719;-86.89386;33.476768;
56338725;-86.893755;33.475551;
56338731;-86.893764;33.474666;
56338736;-86.893778;33.50132;
56338739;-86.893795;33.499907;
56338742;-86.893803;33.499589;
56338746;-86.893826;33.498576;
56338750;-86.89385;33.497557;
56338761;-86.893814;33.496445;
56338767;-86.893818;33.495412;
56338770;-86.893825;33.494383;
56338773;-86.8938481;33.4933528;
56338782;-86.893865;33.492365;
56338788;-86.893872;33.491397;
56338796;-86.893873;33.49042;
56338799;-86.893888;33.489447;
56338801;-86.893897;33.488476;
56338809;-86.893906;33.487502;
56338812;-86.893917;33.486531;
56338819;-86.893911;33.470964;
56338821;-86.894432;33.470405;
56338823;-86.89561;33.468975;
56338829;-86.895893;33.467971;
56338834;-86.89603;33.46746;
56338838;-86.893493;33.486519;
56338839;-86.893507;33.484617;
56338841;-86.893529;33.482984;
56338845;-86.893482;33.482413;
56338847;-86.868847;33.545501;
56338850;-86.868791;33.546737;
56338852;-86.868768;33.547156;
56338960;-86.8049004;33.5160451;
56338961;-86.8035348;33.5166971;
56338967;-86.800799;33.517998;
56338974;-86.799428;33.518648;
56338989;-86.798063;33.519322;
56339000;-86.795294;33.520609;
56339005;-86.7939505;33.5212431;
56339012;-86.792869;33.521738;
56339019;-86.746472;33.547921;
56339022;-86.745938;33.548325;
56339024;-86.745218;33.548887;
56339038;-86.783015;33.52656;
56339044;-86.835303;33.502699;
56339046;-86.834341;33.502949;
56339048;-86.833727;33.503112;
56339052;-86.83297;33.503318;
56339057;-86.831797;33.503712;
56339060;-86.830473;33.504295;
56339063;-86.830178;33.504422;
56339065;-86.829098;33.504886;
56339068;-86.828915;33.504965;
56339071;-86.827163;33.505723;
56339080;-86.825437;33.50629;
56339086;-86.8240925;33.506926;
56339093;-86.8227372;33.5075672;
56339097;-86.821391;33.508204;
56339100;-86.8200216;33.5088549;
56339107;-86.8187601;33.5094546;
56339111;-86.8173929;33.5101044;
56339118;-86.8160314;33.5107516;
56339120;-86.8146666;33.5114003;
56339125;-86.8132944;33.5120522;
56339130;-86.8119067;33.5127121;
56339182;-86.789812;33.523228;
56339184;-86.788495;33.523851;
56339194;-86.7871269;33.5245285;
56339200;-86.7866163;33.5247674;
56339207;-86.7857507;33.5251753;
56339215;-86.765753;33.534605;
56339216;-86.7649929;33.5348285;
56339218;-86.763882;33.5353894;
56339221;-86.762762;33.53598;
56339223;-86.761627;33.536558;
56339227;-86.760334;33.537173;
56339233;-86.9529156;33.468882;
56339249;-86.9544532;33.4691518;
56339254;-86.748803;33.546124;
56339260;-86.751984;33.543608;
56339263;-86.7508;33.544342;
56339266;-86.749704;33.545043;
56339268;-86.748525;33.545803;
56339275;-86.736977;33.555319;
56339276;-86.736541;33.555765;
56339278;-86.735475;33.556858;
56339281;-86.734424;33.557943;
